cod_upp;upp;ano;mes;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;total_roubos;furto_veiculos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;recuperacao_veiculos;armas_apreendidas;cump_mandado_prisao;ocorr_flagrante;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias
5;Pavão-Pavãozinho;2017;5;0;0;0;0;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;2;2;0;0;0;0;0;21
6;Tabajaras;2017;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;1;0;5;3;1;0;0;0;0;20
7;Providência;2017;5;0;0;0;0;17;0;0;0;0;0;0;4;1;1;1;0;0;0;0;8;0;1;0;0;0;2;6;4;2;0;4;3;0;0;0;0;0;34
8;Borel;2017;5;0;0;0;0;0;3;0;0;1;0;0;0;2;3;0;0;0;0;0;6;0;4;0;0;0;2;2;3;4;2;8;1;0;0;0;0;0;32
9;Formiga;2017;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
10;Andaraí;2017;5;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;2;1;0;0;0;4;0;0;0;0;0;20
11;Salgueiro;2017;5;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;2;2;2;0;0;0;0;0;0;9
12;Turano;2017;5;0;0;0;0;0;7;0;0;0;0;0;1;0;3;0;0;0;0;0;4;1;4;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;21
13;São João / Matriz / Queto;2017;5;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;14
14;Coroa / Fallet / Fogueteiro;2017;5;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;15
15;Escondidinho / Prazeres;2017;5;0;0;0;1;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;12
16;São Carlos;2017;5;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;2;4;1;0;2;5;0;0;0;0;0;35
17;Mangueira;2017;5;0;0;0;0;0;2;0;0;2;0;0;2;0;3;1;0;0;2;0;10;1;14;0;0;0;1;2;1;1;1;2;3;1;0;0;0;0;47
18;Macacos;2017;5;0;0;0;0;0;2;0;0;0;0;0;1;0;2;0;0;0;1;0;6;0;1;0;0;0;0;2;0;1;0;2;1;1;0;0;0;0;22
19;Vidigal;2017;5;0;0;0;0;4;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;1;0;0;0;1;8;0;0;0;0;0;21
20;Nova Brasília;2017;5;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;16
21;Fazendinha;2017;5;1;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;3;0;0;0;0;1;2;3;0;4;2;2;0;0;0;0;25
22;Adeus / Baiana;2017;5;0;0;0;0;0;9;0;0;2;0;0;0;0;3;0;0;0;2;0;5;0;3;0;0;0;0;5;3;0;2;6;2;1;0;0;0;0;40
23;Alemão;2017;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;7
24;Chatuba;2017;5;0;0;0;0;0;4;0;0;1;0;0;0;0;1;0;0;0;1;0;2;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;17
25;Fé / Sereno;2017;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;7
26;Parque Proletário;2017;5;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7
27;Vila Cruzeiro;2017;5;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;2;1;4;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;23
28;Rocinha;2017;5;0;0;0;0;0;16;2;0;5;0;0;0;0;0;0;0;0;2;0;2;2;18;0;1;0;7;0;0;0;1;1;10;0;0;0;0;0;134
29;Jacarezinho;2017;5;2;0;0;0;12;3;0;0;2;1;0;4;9;5;2;0;0;3;0;27;3;23;0;0;0;1;3;14;1;1;3;3;1;0;0;0;0;108
30;Manguinhos;2017;5;0;0;0;0;0;3;1;0;1;0;0;3;2;1;0;0;0;1;0;7;0;6;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;33
31;Barreira do Vasco / Tuiuti;2017;5;0;0;0;1;0;8;2;1;6;1;0;7;6;12;0;0;0;4;0;36;6;41;0;0;0;3;3;6;4;0;12;5;0;0;0;0;0;126
32;Caju;2017;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;1;0;4;0;0;0;1;0;0;0;0;0;19
33;Cerro-Corá;2017;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;7
34;Arará / Mandela;2017;5;2;0;0;0;2;6;0;1;0;0;0;1;4;4;0;0;0;1;0;11;1;4;0;0;0;0;3;3;0;0;2;0;0;0;0;0;0;47
35;Lins;2017;5;1;0;0;0;5;4;0;0;2;0;0;2;15;0;0;0;0;0;0;19;0;4;0;0;0;0;1;13;1;1;5;1;0;0;0;0;0;67
36;Camarista Méier;2017;5;0;0;0;0;1;2;0;0;1;0;0;5;3;8;0;0;0;3;0;22;0;5;0;0;0;0;1;4;0;0;4;0;0;0;0;0;0;55
37;Mangueirinha;2017;5;3;0;0;0;5;5;0;0;1;2;0;1;4;6;1;0;0;1;0;17;0;5;0;0;0;1;4;5;0;1;7;3;0;0;0;0;0;55
38;Vila Kennedy;2017;5;2;0;0;0;11;12;0;0;21;2;0;28;24;39;5;0;0;13;0;125;1;12;0;1;0;4;4;92;3;14;9;4;0;0;0;0;0;324
1;Santa Marta;2017;6;0;0;0;1;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;13
2;Cidade de Deus;2017;6;0;0;0;0;3;13;2;0;3;0;0;2;0;1;2;0;0;1;0;9;1;7;0;1;0;5;6;5;2;0;4;7;2;0;0;0;0;86
3;Batam;2017;6;0;0;0;0;0;6;1;0;3;0;0;1;3;3;0;0;0;1;0;8;1;3;0;0;0;0;2;0;0;0;3;4;0;0;0;0;0;37
4;Chapéu Mangueira / Babilônia;2017;6;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0;2;0;0;0;0;0;20
5;Pavão-Pavãozinho;2017;6;1;0;0;0;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;2;0;4;2;0;0;0;0;0;35
6;Tabajaras;2017;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;1;1;2;0;0;0;0;0;15
7;Providência;2017;6;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;2;6;2;0;5;4;1;0;0;0;0;32
8;Borel;2017;6;0;0;0;0;0;7;0;0;3;0;0;1;0;1;0;0;0;0;0;2;1;6;0;0;0;2;3;0;0;2;5;5;1;0;0;0;0;32
9;Formiga;2017;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
10;Andaraí;2017;6;0;0;0;0;2;3;0;0;2;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;2;1;2;0;0;2;2;0;0;0;0;0;19
11;Salgueiro;2017;6;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12
12;Turano;2017;6;0;0;0;2;0;0;1;0;1;0;0;2;3;0;0;0;0;0;0;6;0;4;0;0;0;0;1;0;2;2;0;2;0;0;0;0;0;23
13;São João / Matriz / Queto;2017;6;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;1;1;2;0;0;1;0;0;0;0;0;0;18
14;Coroa / Fallet / Fogueteiro;2017;6;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;5;0;1;0;1;3;0;1;0;2;2;0;0;0;0;0;24
15;Escondidinho / Prazeres;2017;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;2;3;5;0;3;0;0;0;0;0;0;15
16;São Carlos;2017;6;0;0;0;3;1;7;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;1;3;0;0;3;0;0;0;0;0;23
17;Mangueira;2017;6;3;0;0;0;16;6;0;0;4;0;0;2;1;1;1;0;0;1;0;10;0;11;0;0;0;1;4;2;1;1;5;3;0;0;0;0;0;71
18;Macacos;2017;6;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;20
19;Vidigal;2017;6;0;0;0;0;2;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;1;2;7;1;0;0;0;0;27
20;Nova Brasília;2017;6;0;0;0;0;4;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;3;0;0;3;0;0;0;0;0;0;21
21;Fazendinha;2017;6;1;0;0;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;1;3;2;0;0;0;0;24
22;Adeus / Baiana;2017;6;3;0;0;0;0;4;0;0;4;0;0;1;0;2;0;0;0;0;0;3;1;10;0;0;0;2;2;2;0;0;0;2;1;0;0;0;0;47
23;Alemão;2017;6;0;0;0;1;1;1;0;0;0;1;0;0;0;2;0;0;0;0;0;4;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;15
24;Chatuba;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11
25;Fé / Sereno;2017;6;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;11
26;Parque Proletário;2017;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6
27;Vila Cruzeiro;2017;6;0;0;0;0;0;2;1;0;0;0;0;2;0;0;0;0;0;1;0;4;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;15
28;Rocinha;2017;6;0;0;0;1;0;7;2;0;2;1;0;0;0;1;1;0;0;1;0;5;1;10;0;0;0;6;3;0;0;0;3;8;0;0;0;0;0;125
29;Jacarezinho;2017;6;0;0;0;0;1;5;0;0;5;1;0;3;6;4;1;0;0;3;0;21;1;13;0;1;0;2;3;15;0;1;5;3;2;0;0;0;0;100
30;Manguinhos;2017;6;1;0;0;0;0;0;1;0;0;0;0;1;1;2;1;0;0;0;0;5;0;6;0;0;0;2;1;4;1;0;2;2;0;0;0;0;0;28
31;Barreira do Vasco / Tuiuti;2017;6;0;0;0;0;0;9;0;0;3;0;0;4;4;13;1;0;0;2;0;29;2;57;0;1;0;4;6;2;0;2;3;10;0;0;0;0;0;139
32;Caju;2017;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;2;2;0;0;1;0;1;1;0;0;0;15
33;Cerro-Corá;2017;6;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6
34;Arará / Mandela;2017;6;0;0;0;0;0;1;0;0;0;0;0;3;0;5;0;0;0;0;0;9;0;2;0;0;0;0;7;1;0;0;4;0;0;0;0;0;0;22
35;Lins;2017;6;0;0;0;0;0;2;0;0;0;1;0;0;16;1;1;0;0;0;0;20;0;6;0;0;0;1;1;7;0;2;1;1;0;0;0;0;0;61
36;Camarista Méier;2017;6;0;0;0;0;1;4;0;0;4;0;0;5;3;3;0;0;0;3;0;14;1;6;0;0;0;1;1;6;0;0;0;3;0;0;0;0;0;54
37;Mangueirinha;2017;6;1;0;0;2;11;4;1;0;1;0;0;2;0;8;2;0;0;3;0;15;1;3;0;0;0;1;6;8;3;0;8;5;0;0;0;0;0;53
38;Vila Kennedy;2017;6;2;0;0;0;12;18;0;2;8;0;0;29;15;48;4;0;0;10;0;123;2;16;0;1;0;3;10;41;7;12;20;7;2;0;0;0;0;285
1;Santa Marta;2017;7;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;2;0;1;0;3;2;0;0;0;0;0;14
2;Cidade de Deus;2017;7;0;0;0;3;2;20;0;0;3;1;0;1;0;3;2;0;0;0;0;11;3;23;0;1;0;1;2;0;3;0;4;4;2;0;0;0;0;82
3;Batam;2017;7;0;0;0;0;0;5;0;0;0;0;0;1;1;2;3;0;0;0;0;7;0;8;0;0;0;1;2;3;0;5;4;8;0;0;0;0;0;44
4;Chapéu Mangueira / Babilônia;2017;7;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;13
5;Pavão-Pavãozinho;2017;7;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;3;0;0;0;1;2;0;4;0;5;1;0;0;0;0;0;20
6;Tabajaras;2017;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;1;0;0;0;0;11
7;Providência;2017;7;1;0;0;0;4;2;1;0;0;0;0;0;0;2;0;0;0;0;0;3;0;3;0;0;0;0;4;4;0;1;0;4;0;0;0;0;0;37
8;Borel;2017;7;0;0;0;0;0;9;0;0;1;0;1;0;0;3;0;0;0;0;0;5;0;2;0;0;0;1;2;0;0;1;4;6;0;0;0;0;0;37
9;Formiga;2017;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3
10;Andaraí;2017;7;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;6;0;0;0;0;1;0;0;0;3;1;1;0;0;0;0;16
11;Salgueiro;2017;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;10
12;Turano;2017;7;0;0;0;3;0;1;0;0;1;0;0;1;0;2;0;0;0;1;0;4;0;3;0;0;0;0;1;0;3;0;0;4;0;1;0;0;0;20
13;São João / Matriz / Queto;2017;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;0;0;0;0;0;3;1;1;2;0;0;0;0;0;0;15
14;Coroa / Fallet / Fogueteiro;2017;7;0;0;0;2;0;8;1;0;2;0;0;1;0;3;0;0;0;0;0;4;0;3;0;0;0;2;3;2;5;0;6;4;0;0;0;0;0;36
15;Escondidinho / Prazeres;2017;7;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
16;São Carlos;2017;7;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;1;5;0;0;0;0;0;22
17;Mangueira;2017;7;1;0;0;0;13;8;1;0;3;0;0;1;3;2;0;0;0;1;0;8;0;10;0;1;0;1;12;4;2;4;5;3;1;0;0;1;0;80
18;Macacos;2017;7;0;0;0;0;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;18
19;Vidigal;2017;7;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;17
20;Nova Brasília;2017;7;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;4;0;0;0;2;1;0;0;0;0;18
21;Fazendinha;2017;7;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;2;3;0;0;0;0;17
22;Adeus / Baiana;2017;7;0;0;0;0;0;6;0;0;5;0;0;0;0;2;0;0;0;0;0;4;1;2;0;0;0;1;3;2;0;0;2;4;0;0;0;0;0;47
23;Alemão;2017;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
24;Chatuba;2017;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;2;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;16
25;Fé / Sereno;2017;7;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9
26;Parque Proletário;2017;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
27;Vila Cruzeiro;2017;7;0;0;0;0;0;2;0;0;1;0;0;1;2;1;0;0;0;2;0;6;2;5;0;0;0;2;0;1;0;0;1;0;1;0;0;0;0;34
28;Rocinha;2017;7;0;0;0;0;0;9;1;0;1;1;0;0;0;1;0;0;0;0;0;3;2;16;0;0;0;3;0;0;2;1;3;13;1;0;0;0;0;132
29;Jacarezinho;2017;7;0;0;0;0;4;6;2;1;2;3;0;3;8;6;2;0;0;4;0;29;1;9;0;0;0;7;1;18;0;0;4;2;1;0;0;0;0;108
30;Manguinhos;2017;7;1;0;0;0;0;4;0;0;1;0;0;1;0;2;0;0;0;0;0;4;0;3;0;0;0;0;1;3;0;0;1;3;0;0;0;0;0;25
31;Barreira do Vasco / Tuiuti;2017;7;1;0;0;0;4;10;0;1;3;3;0;6;3;20;2;0;0;7;0;58;0;39;0;0;0;6;7;7;3;2;8;5;2;0;0;0;0;168
32;Caju;2017;7;0;0;0;0;10;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;3;0;0;3;1;0;0;0;0;0;18
33;Cerro-Corá;2017;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;3
34;Arará / Mandela;2017;7;0;0;0;0;0;1;0;0;0;0;0;2;1;3;1;0;0;0;0;9;0;0;0;0;0;0;2;0;0;0;3;2;0;0;0;0;0;17
35;Lins;2017;7;0;0;0;0;2;2;0;0;1;0;0;4;7;2;0;0;0;1;0;14;2;8;0;0;0;4;2;14;0;0;0;2;0;0;0;0;0;66
36;Camarista Méier;2017;7;0;0;0;0;0;4;0;0;2;0;0;2;6;3;1;0;0;2;0;17;1;9;0;0;0;2;2;2;2;0;2;6;0;0;0;0;0;70
37;Mangueirinha;2017;7;0;0;0;2;1;2;0;0;0;2;0;1;5;2;1;0;0;2;0;13;1;5;0;0;0;0;1;6;6;1;4;2;0;0;0;0;0;43
38;Vila Kennedy;2017;7;0;0;0;1;8;12;1;1;27;2;0;57;11;51;6;0;0;10;0;162;3;23;0;0;0;2;8;43;8;13;16;16;0;0;0;0;0;323
1;Santa Marta;2017;8;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;1;1;0;0;0;0;0;12
2;Cidade de Deus;2017;8;2;0;0;0;2;12;2;0;1;0;1;0;1;4;4;0;0;1;0;12;1;9;0;0;0;4;7;0;0;0;8;11;0;0;0;0;0;72
3;Batam;2017;8;0;0;0;0;0;7;1;0;1;0;1;1;1;4;3;0;0;0;0;13;0;5;0;0;0;0;4;3;0;1;3;3;0;0;0;0;0;44
4;Chapéu Mangueira / Babilônia;2017;8;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;1;0;0;0;0;0;14
5;Pavão-Pavãozinho;2017;8;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;21
6;Tabajaras;2017;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;14
7;Providência;2017;8;0;0;0;0;10;3;1;0;0;0;0;0;0;1;0;0;0;0;0;3;0;3;0;0;0;1;1;5;1;5;2;1;0;0;0;0;0;40
8;Borel;2017;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;23
9;Formiga;2017;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;10
10;Andaraí;2017;8;0;0;0;0;5;2;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;1;0;0;0;1;1;1;0;1;0;2;0;0;0;0;0;20
11;Salgueiro;2017;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
12;Turano;2017;8;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;5;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;21
13;São João / Matriz / Queto;2017;8;0;0;0;2;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;14
14;Coroa / Fallet / Fogueteiro;2017;8;0;0;0;0;4;3;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;2;1;0;0;3;2;0;0;0;0;0;25
15;Escondidinho / Prazeres;2017;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;10
16;São Carlos;2017;8;0;0;0;0;0;3;0;0;1;0;0;1;0;1;0;0;0;1;0;3;1;3;0;1;0;4;0;1;0;0;0;3;2;0;0;0;0;29
17;Mangueira;2017;8;1;0;0;0;16;8;0;0;7;0;0;1;0;2;4;0;0;1;0;13;0;6;0;0;0;1;4;4;3;3;3;1;1;0;0;0;0;71
18;Macacos;2017;8;1;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;2;0;0;0;0;1;5;1;0;0;0;0;19
19;Vidigal;2017;8;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;15
20;Nova Brasília;2017;8;1;0;0;0;0;6;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;1;0;5;0;2;0;3;0;0;0;0;0;22
21;Fazendinha;2017;8;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;5;0;0;0;0;1;1;0;0;0;5;2;0;0;0;0;21
22;Adeus / Baiana;2017;8;0;0;0;0;2;4;0;0;3;0;0;0;1;2;0;0;0;0;0;5;1;11;0;0;0;2;5;1;4;2;7;2;1;0;0;0;0;54
23;Alemão;2017;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6
24;Chatuba;2017;8;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;10
25;Fé / Sereno;2017;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5
26;Parque Proletário;2017;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;8
27;Vila Cruzeiro;2017;8;0;0;0;0;0;6;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;17
28;Rocinha;2017;8;3;0;0;0;0;12;3;0;3;0;0;1;0;3;0;0;0;1;0;5;0;15;0;0;0;5;2;0;0;2;4;5;4;0;0;0;0;144
29;Jacarezinho;2017;8;2;0;0;3;1;6;0;0;3;0;0;4;4;9;1;0;0;1;0;22;0;10;0;0;0;2;2;11;4;6;4;4;0;0;0;0;0;107
30;Manguinhos;2017;8;0;0;0;0;0;1;0;0;0;0;0;3;0;3;0;0;0;1;0;7;0;2;0;0;0;1;4;4;2;2;3;1;0;0;0;0;0;32
31;Barreira do Vasco / Tuiuti;2017;8;0;0;0;0;0;7;0;0;6;4;0;5;3;24;4;0;0;1;0;46;1;33;0;0;0;4;8;9;1;2;6;4;1;0;0;0;0;134
32;Caju;2017;8;0;0;0;0;24;3;0;0;1;0;0;1;0;2;1;0;0;0;0;4;0;0;0;1;0;2;5;0;11;0;9;1;0;0;0;0;0;29
33;Cerro-Corá;2017;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3
34;Arará / Mandela;2017;8;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;5;1;3;0;0;0;0;3;0;1;1;2;0;0;0;0;0;0;18
35;Lins;2017;8;0;0;0;0;0;4;0;0;0;0;0;0;4;1;1;0;0;2;0;10;0;4;0;0;0;3;4;12;0;1;3;3;1;0;0;0;0;61
36;Camarista Méier;2017;8;0;0;0;0;0;6;1;0;0;0;0;1;2;6;0;0;0;2;0;12;0;8;0;0;0;0;4;1;0;1;3;9;2;0;0;0;0;68
37;Mangueirinha;2017;8;0;0;0;0;0;3;0;0;0;1;0;3;0;10;2;0;0;5;0;22;1;5;0;0;0;1;3;8;0;0;3;0;1;0;0;0;0;53
38;Vila Kennedy;2017;8;2;0;0;0;0;21;0;0;10;1;1;28;12;44;1;0;0;12;0;110;3;27;0;0;0;0;5;51;4;27;18;12;1;0;0;0;0;328
1;Santa Marta;2017;9;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;14
2;Cidade de Deus;2017;9;3;0;0;1;0;8;0;0;7;0;0;0;0;4;2;0;0;1;0;7;3;8;0;0;0;1;1;2;2;2;2;7;3;0;0;0;0;62
